"variable","datetime","gap.length"
"PC_Raw_Pipe",2021-07-12 13:00:00,9
"PC_Raw_Pipe",2021-07-14 11:00:00,6
"PC_Raw_Pipe",2021-07-14 21:00:00,4
"PC_Raw_Pipe",2021-07-15 12:00:00,7
"PC_Raw_Pipe",2021-07-19 11:00:00,6
"PC_Raw_Pipe",2021-07-22 07:00:00,10
"PC_Raw_Pipe",2021-07-23,13
"PC_Raw_Pipe",2021-07-24 20:00:00,4
"PC_Raw_Pipe",2021-07-26 20:00:00,4
"PC_Raw_Pipe",2021-07-28 01:00:00,7
"PC_Raw_Pipe",2021-07-30 11:00:00,5
"PC_Raw_Pipe",2021-08-01 03:00:00,5
"PC_Raw_Pipe",2021-08-01 23:00:00,5
"PC_Raw_Pipe",2021-08-02 23:00:00,6
"PC_Raw_Pipe",2021-08-03 14:00:00,4
"PC_Raw_Pipe",2021-08-03 22:00:00,5
"PC_Raw_Pipe",2021-08-05 17:00:00,4
"PC_Raw_Pipe",2021-08-08 23:00:00,6
"PC_Raw_Pipe",2021-08-10 10:00:00,4
"PC_Raw_Pipe",2021-08-11 13:00:00,7
"PC_Raw_Pipe",2021-08-14 02:00:00,4
"PC_Raw_Pipe",2021-08-24 23:00:00,5
"PC_Raw_Pipe",2021-09-01 15:00:00,4
"PC_Raw_Pipe",2021-09-02 17:00:00,6
"PC_Raw_Pipe",2021-09-07 13:00:00,4
"PC_Raw_Pipe",2021-09-12 05:00:00,5
"PC_Raw_Pipe",2021-09-18,10
"PC_Raw_Pipe",2021-09-21 17:00:00,5
"PC_Raw_Pipe",2021-09-23 14:00:00,4
"PC_Raw_Pipe",2021-09-24 21:00:00,4
"PC_Raw_Pipe",2021-09-30 05:00:00,9
"PC_Raw_Pipe",2021-10-01 11:00:00,12
"PC_Raw_Pipe",2021-10-07 17:00:00,5
"PC_Raw_Pipe",2021-10-16 08:00:00,4
"PC_Raw_Pipe",2021-10-29 16:00:00,4
"PC_Raw_Pipe",2021-11-02 22:00:00,4
"PC_Raw_Pipe",2021-11-12 12:00:00,9
"PC_Raw_Pipe",2021-11-15 14:00:00,17
"PC_Raw_Pipe",2021-11-25 14:00:00,4
"PC_Raw_Pipe",2021-11-28 02:00:00,4
"PC_Raw_Pipe",2021-11-28 10:00:00,7
"PC_Raw_Pipe",2021-11-29 17:00:00,4
"PC_Raw_Pipe",2021-11-30 05:00:00,5
"PC_Raw_Pipe",2021-12-01 05:00:00,7
"PC_Raw_Pipe",2021-12-02 15:00:00,4
"PC_Raw_Pipe",2021-12-08 03:00:00,4
"PC_Raw_Pipe",2021-12-08 17:00:00,11
"PC_Raw_Pipe",2021-12-10 06:00:00,19
"PC_Raw_Pipe",2021-12-10 18:00:00,7
