"variable","datetime","gap.length"
"PC_Raw_Pipe",2018-05-10 23:00:00,11
"PC_Raw_Pipe",2018-05-11 12:00:00,7
"PC_Raw_Pipe",2018-05-11 21:00:00,6
"PC_Raw_Pipe",2018-05-12 11:00:00,6
"PC_Raw_Pipe",2018-05-14 21:00:00,4
"PC_Raw_Pipe",2018-05-15 21:00:00,4
"PC_Raw_Pipe",2018-05-16 14:00:00,4
"PC_Raw_Pipe",2018-05-16 22:00:00,7
"PC_Raw_Pipe",2018-05-17 08:00:00,6
"PC_Raw_Pipe",2018-05-18 21:00:00,4
"PC_Raw_Pipe",2018-05-19 11:00:00,5
"PC_Raw_Pipe",2018-05-20,12
"PC_Raw_Pipe",2018-05-20 21:00:00,11
"PC_Raw_Pipe",2018-05-21 16:00:00,7
"PC_Raw_Pipe",2018-05-21 22:00:00,5
"PC_Raw_Pipe",2018-05-22 23:00:00,4
"PC_Raw_Pipe",2018-05-23 10:00:00,5
"PC_Raw_Pipe",2018-05-23 23:00:00,5
"PC_Raw_Pipe",2018-05-24 04:00:00,4
"PC_Raw_Pipe",2018-05-24 13:00:00,7
"PC_Raw_Pipe",2018-05-24 22:00:00,8
"PC_Raw_Pipe",2018-05-28,4
"PC_Raw_Pipe",2018-05-28 16:00:00,11
"PC_Raw_Pipe",2018-05-28 23:00:00,6
"PC_Raw_Pipe",2018-05-29 13:00:00,7
"PC_Raw_Pipe",2018-05-29 20:00:00,6
"PC_Raw_Pipe",2018-05-30 22:00:00,17
"PC_Raw_Pipe",2018-05-31 09:00:00,5
"PC_Raw_Pipe",2018-05-31 23:00:00,13
"PC_Raw_Pipe",2018-06-02 20:00:00,7
"PC_Raw_Pipe",2018-06-03 21:00:00,9
"PC_Raw_Pipe",2018-06-04 22:00:00,15
"PC_Raw_Pipe",2018-06-08 12:00:00,4
"PC_Raw_Pipe",2018-06-08 23:00:00,4
"PC_Raw_Pipe",2018-06-09 13:00:00,7
"PC_Raw_Pipe",2018-06-09 23:00:00,5
"PC_Raw_Pipe",2018-06-10 21:00:00,15
"PC_Raw_Pipe",2018-10-02 01:00:00,2704
"PC_Raw_Pipe",2018-10-07 14:00:00,5
"PC_Raw_Pipe",2018-11-01 08:00:00,4
"PC_Raw_Pipe",2018-11-03 11:00:00,6
"PC_Raw_Pipe",2018-11-03 22:00:00,7
"PC_Raw_Pipe",2018-11-13 14:00:00,5
"PC_Raw_Pipe",2018-11-15 12:00:00,7
"PC_Raw_Pipe",2018-11-21 11:00:00,5
"PC_Raw_Pipe",2018-12-11 08:00:00,5
"PC_Raw_Pipe",2018-12-12 21:00:00,5
"PC_Raw_Pipe",2018-12-14 13:00:00,15
"PC_Raw_Pipe",2019-01-13 08:00:00,685
"PC_Raw_Pipe",2019-01-18 06:00:00,4
"PC_Raw_Pipe",2019-01-19 05:00:00,5
"PC_Raw_Pipe",2019-01-19 11:00:00,5
"PC_Raw_Pipe",2019-01-22 04:00:00,8
"PC_Raw_Pipe",2019-02-03 14:00:00,13
"PC_Raw_Pipe",2019-02-05 17:00:00,48
"PC_Raw_Pipe",2019-02-06,6
"PC_Raw_Pipe",2019-02-06 14:00:00,6
"PC_Raw_Pipe",2019-02-09 23:00:00,30
"PC_Raw_Pipe",2019-02-12 01:00:00,48
"PC_Raw_Pipe",2019-02-13 18:00:00,39
"PC_Raw_Pipe",2019-02-14 16:00:00,8
"PC_Raw_Pipe",2019-02-16 16:00:00,7
"PC_Raw_Pipe",2019-02-17 02:00:00,9
"PC_Raw_Pipe",2019-02-17 15:00:00,7
"PC_Raw_Pipe",2019-02-18 16:00:00,8
"PC_Raw_Pipe",2019-02-20 14:00:00,4
"PC_Raw_Pipe",2019-02-25 15:00:00,4
"PC_Raw_Pipe",2019-02-26 15:00:00,7
"PC_Raw_Pipe",2019-02-27 14:00:00,9
"PC_Raw_Pipe",2019-03-01 11:00:00,4
"PC_Raw_Pipe",2019-03-03 13:00:00,5
"PC_Raw_Pipe",2019-03-04 14:00:00,14
"PC_Raw_Pipe",2019-03-05 12:00:00,5
"PC_Raw_Pipe",2019-03-11 10:00:00,9
"PC_Raw_Pipe",2019-04-06 19:00:00,4
"PC_Raw_Pipe",2019-04-22 01:00:00,4
"PC_Raw_Pipe",2019-04-22 10:00:00,8
"PC_Raw_Pipe",2019-07-17 06:00:00,7
"PC_Raw_Pipe",2019-07-25,4
"PC_Raw_Pipe",2019-08-21 04:00:00,5
"PC_Raw_Pipe",2019-10-01 02:00:00,418
"PC_Raw_Pipe",2019-10-07 02:00:00,6
"PC_Raw_Pipe",2019-10-07 08:00:00,5
"PC_Raw_Pipe",2019-10-15 14:00:00,5
"PC_Raw_Pipe",2019-10-16 13:00:00,4
"PC_Raw_Pipe",2019-10-17 03:00:00,6
"PC_Raw_Pipe",2019-10-24 19:00:00,5
"PC_Raw_Pipe",2019-10-25 03:00:00,7
"PC_Raw_Pipe",2019-11-17 04:00:00,14
"PC_Raw_Pipe",2019-11-22 16:00:00,5
"PC_Raw_Pipe",2019-11-23 08:00:00,4
"PC_Raw_Pipe",2019-11-23 18:00:00,9
"PC_Raw_Pipe",2019-11-26 12:00:00,8
"PC_Raw_Pipe",2019-11-27 14:00:00,12
"PC_Raw_Pipe",2019-11-28 13:00:00,19
"PC_Raw_Pipe",2019-11-29 14:00:00,16
"PC_Raw_Pipe",2019-11-30 13:00:00,15
"PC_Raw_Pipe",2019-12-07 07:00:00,7
"PC_Raw_Pipe",2019-12-17 12:00:00,4
"PC_Raw_Pipe",2019-12-30 18:00:00,11
"PC_Raw_Pipe",2020-01-01 03:00:00,13
"PC_Raw_Pipe",2020-01-02 09:00:00,6
"PC_Raw_Pipe",2020-01-03 07:00:00,9
"PC_Raw_Pipe",2020-01-03 13:00:00,5
"PC_Raw_Pipe",2020-01-03 18:00:00,4
"PC_Raw_Pipe",2020-01-05 01:00:00,4
"PC_Raw_Pipe",2020-01-13 01:00:00,4
"PC_Raw_Pipe",2020-01-13 14:00:00,12
"PC_Raw_Pipe",2020-01-15 14:00:00,44
"PC_Raw_Pipe",2020-01-15 20:00:00,5
"PC_Raw_Pipe",2020-01-16 10:00:00,13
"PC_Raw_Pipe",2020-01-17 04:00:00,17
"PC_Raw_Pipe",2020-01-17 14:00:00,5
"PC_Raw_Pipe",2020-01-19 19:00:00,12
"PC_Raw_Pipe",2020-01-20 18:00:00,13
"PC_Raw_Pipe",2020-01-29 06:00:00,10
"PC_Raw_Pipe",2020-01-30 14:00:00,4
"PC_Raw_Pipe",2020-01-31 18:00:00,6
"PC_Raw_Pipe",2020-02-02 03:00:00,5
"PC_Raw_Pipe",2020-02-03 23:00:00,18
"PC_Raw_Pipe",2020-02-04 22:00:00,14
"PC_Raw_Pipe",2020-02-05 15:00:00,5
"PC_Raw_Pipe",2020-02-08 18:00:00,9
"PC_Raw_Pipe",2020-02-09 20:00:00,20
"PC_Raw_Pipe",2020-02-10 14:00:00,4
"PC_Raw_Pipe",2020-02-11 03:00:00,4
"PC_Raw_Pipe",2020-02-12 14:00:00,6
"PC_Raw_Pipe",2020-02-14 14:00:00,4
"PC_Raw_Pipe",2020-02-15 16:00:00,4
"PC_Raw_Pipe",2020-02-17 16:00:00,5
"PC_Raw_Pipe",2020-02-18 20:00:00,12
"PC_Raw_Pipe",2020-02-19 21:00:00,18
"PC_Raw_Pipe",2020-02-20 21:00:00,6
"PC_Raw_Pipe",2020-02-22 14:00:00,5
"PC_Raw_Pipe",2020-02-23 10:00:00,6
"PC_Raw_Pipe",2020-02-24 18:00:00,11
"PC_Raw_Pipe",2020-02-25 12:00:00,17
"PC_Raw_Pipe",2020-02-27 06:00:00,6
"PC_Raw_Pipe",2020-02-29 18:00:00,8
"PC_Raw_Pipe",2020-03-02,13
"PC_Raw_Pipe",2020-03-05 20:00:00,19
"PC_Raw_Pipe",2020-03-06 15:00:00,13
"PC_Raw_Pipe",2020-03-08 19:00:00,47
"PC_Raw_Pipe",2020-03-09 15:00:00,19
"PC_Raw_Pipe",2020-03-11 16:00:00,43
"PC_Raw_Pipe",2020-03-12 15:00:00,20
"PC_Raw_Pipe",2020-03-15 20:00:00,75
"PC_Raw_Pipe",2020-03-16 17:00:00,9
"PC_Raw_Pipe",2020-03-17 16:00:00,8
"PC_Raw_Pipe",2020-03-18 16:00:00,9
"PC_Raw_Pipe",2020-03-31 14:00:00,7
"PC_Raw_Pipe",2020-04-01 12:00:00,6
"PC_Raw_Pipe",2020-04-02 09:00:00,9
"PC_Raw_Pipe",2020-04-04 10:00:00,10
"PC_Raw_Pipe",2020-04-25 08:00:00,4
"PC_Raw_Pipe",2020-04-26 07:00:00,4
"PC_Raw_Pipe",2020-06-09 19:00:00,5
"PC_Raw_Pipe",2020-10-24 21:00:00,3131
"PC_Raw_Pipe",2020-10-27 11:00:00,5
"PC_Raw_Pipe",2020-10-27 19:00:00,7
"PC_Raw_Pipe",2020-10-28 16:00:00,10
"PC_Raw_Pipe",2020-10-29 17:00:00,8
"PC_Raw_Pipe",2020-10-30 04:00:00,8
"PC_Raw_Pipe",2020-11-02 03:00:00,6
"PC_Raw_Pipe",2020-11-02 09:00:00,4
"PC_Raw_Pipe",2020-11-04 21:00:00,4
"PC_Raw_Pipe",2020-11-05 08:00:00,10
"PC_Raw_Pipe",2020-11-15 07:00:00,4
"PC_Raw_Pipe",2020-11-17 10:00:00,9
"PC_Raw_Pipe",2020-11-17 21:00:00,8
"PC_Raw_Pipe",2020-11-22 03:00:00,5
"PC_Raw_Pipe",2020-11-23 23:00:00,4
